tradeid;time;leagueid;items1;items2;owner1;owner2;rounds
700743430631931904;1621435225397;649929687937671168;2022-03;"2021-05.08; 2022-04; 2021-05.09; 2021-05.04";328278051286683648;77251936977829888;5
700744225091829760;1621436980391;699574903862525952;"2021-04.06; 2021-07.06";"2021-11.08; 2022-01; 2022-02";676036919792062464;332201389365149696;27
700745304512741376;1621433995039;699810598959009792;2021-01.11;"2021-03.06; 2021-06.06; 2021-09.06";699880429410390016;345709980629860352;30
700747518278967296;1621434868597;650558575315369984;"2021-28.02; 2021-29.02; 2021-30.02";2021-25.10;547956266297470976;650879392750325760;30
700747568191197184;1621435054482;650128613068361728;2021-03.08;"2022-04; 2023-03";437758856018259968;681941393425408000;4
700748073835495424;1621436059486;698588307709325312;"2021-03.11; 2021-08.11";"2021-11.01; 2021-03.01";438373866495012864;554510642191171584;28
700748553496104960;1621435532261;700113616136921088;"2021-15.12; 2021-04.12";"2021-06.01; 2021-08.01";532346382570741760;560580724410269696;30
700748639630368768;1621434076032;650013119455805440;2021-01.07;"2022-01; 2021-01.10";405576645127217152;185902478993539072;5
700753320834314240;1621435387372;698262054758330368;2021-19.09;"2021-22.02; 2021-23.02; 2021-24.02";448387405737619456;627805038365999104;26
700754786894569472;1621436091472;664961577593688064;"2021-04.12; 2021-06.12";"2021-02.07; 2021-08.07";181018226179063808;466715031141085184;30
700756134306357248;1621435906086;699369275776909312;"2021-14.08; 2021-15.08";"2021-14.05; 2021-16.05";537354032172318720;362009942196293632;30
700757694478381056;1621439017472;660236904989556736;"2021-10.04; 2021-12.04; 2021-09.04";"2021-10.11; 2021-12.11; 2021-09.11";443977997708423168;433876435552169984;27
700759921532137472;1621436766397;699369275776909312;"2021-14.08; 2021-15.08";"2021-14.05; 2021-16.05";362009942196293632;537354032172318720;30
700762440022990848;1621437348715;651217909300936704;"2021-01.05; 2021-02.01";"2021-02.10; 2021-01.04";552287366140076032;78968611032940544;4
700763504235356160;1621437683799;697501850445869056;"2021-13.02; 2021-07.02; 2021-08.02";"2022-02; 2021-09.04; 2022-01; 2022-02";462694545516130304;457664096309866496;32
700765198516047872;1621438138328;650128613068361728;"2022-03; 2022-04";"2023-04; 2021-03.09";548167765057929216;554719910419075072;4
700765440862908416;1621438213855;699431602626826240;"2021-12.06; 2021-19.06";"2021-13.12; 2021-16.12";464605759842283520;661441021216927744;32
700766033362878464;1621438184808;650425545863057408;2022-03;2021-04.08;577623717140541440;577543075912519680;5
700766298325463040;1621439745575;654494203706970112;"2021-01.05; 2021-02.05";2021-01.03;516680826204491776;383764061600395264;4
700767220694884352;1621438542979;664961577593688064;"2021-13.11; 2021-02.11";"2021-03.07; 2021-07.07; 2022-02";181018226179063808;469275772842930176;30
700767232241790976;1621439948022;650807145163468800;2022-02;"2021-03.06; 2021-03.04";561580690856407040;582653672803053568;4
700767345047576576;1621459522989;653035042364289024;"2021-02.05; 2021-01.08; 2021-02.08";2021-01.03;573254569754492928;338579307968344064;4
700768072474136576;1621443924289;650524552677371904;"2022-06; 2022-06";2021-06.12;451917212190502912;196445598465921024;6
700771012844793856;1621439378205;651535498321637376;2022-03;"2021-04.07; 2021-05.07; 2021-06.07";181514372467015680;424049830558453760;6
700771029877870592;1621440143407;664961577593688064;2021-08.10;"2021-10.07; 2022-01";181018226179063808;549460009870610432;30
700771075079905280;1621439433262;696577578613448704;2021-18.01;"2021-19.10; 2022-03; 2023-03";380764913637056512;437424275352186880;30
700773933992968192;1621440577965;650372084379254784;"2021-04.12; 2021-05.12";2022-04;400411937508241408;76470907774058496;5
700775809778016256;1621440783568;699810598959009792;2021-02.06;"2021-02.02; 2021-06.02";700053935834091520;699880429410390016;30
700778006402142208;1621441042987;697892398264594432;"2021-08.04; 2021-09.04";"2021-08.01; 2021-09.01; 2022-03";473612181418536960;467179141595131904;31
700778528068685824;1621441753952;649989550738849792;2021-02.06;"2021-02.09; 2021-03.09; 2021-03.08";255385922428739584;452266648024379392;3
700779587105296384;1621441419424;694411340755857408;"2021-11.12; 2021-12.12";2023-01;419639106545393664;469733607401844736;29
700781028448473088;1621441859282;699379370220953600;"2021-16.03; 2021-08.03";"2021-10.05; 2021-11.05";676665126216089600;80766107430305792;24
700782102672650240;1621442008291;651666802761596928;"2021-04.08; 2021-05.08";2021-04.04;340880636866732032;434935301140377600;5
700783593114406912;1621442504004;700113616136921088;"2021-11.01; 2021-09.01";"2021-14.05; 2021-07.05";478691422971621376;532346382570741760;30
700784007658426368;1621442468176;698935170362863616;2021-20.07;2022-03;565707258204434432;588905589573193728;32
700787179210731520;1621443232355;660236904989556736;"2021-10.08; 2021-11.08; 2021-12.08; 2022-01";"2021-11.02; 2021-10.12; 2021-09.12";440065659066380288;90813111543939072;27
700788427053928448;1621443775569;650149086762201088;2021-03.11;2023-03;674025487747579904;391663257699528704;5
700789101640638464;1621443766996;699478025170915328;2021-01.11;"2021-02.02; 2022-01; 2022-03";5;4;24
700790459173240832;1621447853145;699810598959009792;2021-30.01;2021-30.11;699088854983999488;699823998397145088;30
700792179198590976;1621444529978;652223974717071360;"2021-02.03; 2021-03.03; 2021-03.01";"2021-05.10; 2021-01.08";462728694872403968;698044878591991808;7
700792294164496384;1621446622126;650977913591652352;2022-03;"2021-04.12; 2021-04.06";431496966145327104;375059130404261888;4
700793073478750208;1621444613162;650066748300668928;"2021-02.11; 2021-02.12";"2021-04.10; 2021-02.06";242736051297185792;474687671692685312;5
700793985421094912;1621444886457;700566547692871680;"2021-02.05; 2021-05.05";"2021-03.01; 2021-06.01";563602859697745920;560892689571360768;29
700794231412854784;1621445311163;700113616136921088;"2021-03.02; 2022-01; 2022-02";"2021-01.11; 2021-07.11";605200293386330112;650952531186405376;30
700794764982837248;1621445038097;691842882381914112;"2021-11.06; 2021-09.06";2021-08.10;465632365918547968;697949300428189696;57
700795142365315072;1621447496685;699478025170915328;2021-02.11;"2021-03.10; 2022-01; 2022-02";9;4;24
700795186334203904;1621447399306;655479059416977408;2021-01.11;"2021-03.09; 2021-01.12";343205059909124096;467544597338255360;4
700796571469557760;1621445559067;665695531774861312;2021-01.11;"2022-01; 2022-03; 2022-02";660651547021090816;542415445492510720;4
700796614708629504;1621445566965;651458228953141248;"2021-01.07; 2021-02.03; 2022-01";"2021-01.10; 2021-07.09; 2022-06; 2023-01; 2021-01.12";351216601749852160;683185845531938816;8
700796947732201472;1621450022979;696504056964800512;"2021-08.08; 2023-01";"2021-15.04; 2021-06.04";461734409666555904;563216080178274304;28
700799466780852224;1621446959418;700113616136921088;"2022-01; 2022-02";2021-03.02;605200293386330112;330090426482577408;30
700799571550371840;1621447774696;691842882381914112;"2021-10.12; 2021-17.12";"2021-20.09; 2021-09.09";698289493354024960;468455246033580032;57
700799674134626304;1621446220896;700395628961787904;"2021-03.07; 2021-06.07; 2022-02";"2021-09.01; 2022-04; 2021-02.10";606605410803191808;376122378264182784;29
700800133494800384;1621446714207;693872564447019008;"2021-29.05; 2021-26.12";"2021-26.10; 2021-27.10";472434530850959360;571497884664057856;31
700803063090323456;1621447328135;650118132786102272;"2022-05; 2023-04";2021-04.05;467544597338255360;549099334848204800;5
700805128424353792;1621447485131;697896692225253376;"2021-23.10; 2021-28.10; 2021-29.10";"2021-25.08; 2021-26.08; 2021-27.08";310628073764564992;407031803619123200;29
700805399426719744;1621447776856;693593130347352064;2021-03.05;2023-03;688083700763680768;356815512350601216;4
700805434709209088;1621447768610;693593130347352064;2023-02;2021-02.05;356815512350601216;687431963803459584;4
700805528196022272;1621447904163;693593130347352064;2023-03;2021-03.04;650076090307522560;687431963803459584;4
700806125917917184;1621447759505;693593130347352064;2023-03;2021-03.01;603361471337922560;356815512350601216;4
700806574809100288;1621447928871;693593130347352064;2021-03.09;2023-03;552222723327168512;687431963803459584;4
700806781214982144;1621455594774;693593130347352064;"2021-01.08; 2021-02.08";"2023-01; 2023-02";650076090307522560;693649664590901248;4
700806888597549056;1621447937326;693593130347352064;2023-03;2021-03.06;552222723327168512;650076090307522560;4
700808046598782976;1621448279563;693593130347352064;2021-04.04;2023-04;552222723327168512;650076090307522560;4
700809099188703232;1621448430895;700566547692871680;2021-03.04;2021-01.05;560892689571360768;653645094104150016;29
700810152558800896;1621450762123;651458228953141248;2022-01;2022-01;351216601749852160;683185845531938816;8
700810695553392640;1621449582853;699574903862525952;"2021-03.01; 2021-05.01";"2021-01.10; 2021-07.10";455243812382437376;434482198670733312;27
700812626468364288;1621450060538;699478025170915328;2021-02.09;"2021-04.10; 2021-06.10; 2023-02";9;11;24
700813074139013120;1621458303838;649969746363637760;"2021-03.12; 2021-04.12";2022-02;579033887494160384;595125756053479424;4
700815167138652160;1621449939665;699422491227033600;2023-02;"2021-11.11; 2021-11.06";468832426710265856;76457010312658944;25
700815550217019392;1621450331578;650149086762201088;2021-04.02;"2022-04; 2021-04.09";391446331777929216;391663257699528704;5
700816300825444352;1621452715561;665695531774861312;"2022-02; 2021-02.12";2021-02.04;542415445492510720;556684898216644608;4
700819497338097664;1621450987729;693593130347352064;2021-02.06;2023-02;650076090307522560;552222723327168512;4
700821153836494848;1621451373482;700165685019512832;"2021-07.06; 2021-08.06";"2021-07.02; 2021-09.02";465300192149630976;465248776764780544;32
700822495409795072;1621451659418;700162000784822272;2021-02.08;"2021-05.03; 2023-01";471334871214583808;526923241828597760;4
700822755632844800;1621456260778;651700642603163648;"2021-03.12; 2022-02; 2021-20.04; 2022-02";2021-04.12;562387062826504192;479547591554494464;25
700824067736965120;1621452039626;664961577593688064;"2021-06.08; 2021-07.08; 2022-03";"2021-12.11; 2021-03.09";469275772842930176;213407966328516608;30
700826286997712896;1621453322612;650875351630700544;"2021-12.08; 2021-20.08";2021-12.05;461774541891301376;608389247128395776;24
700826893024325632;1621453272982;699379370220953600;"2021-15.02; 2021-09.02";"2021-10.08; 2021-12.03";80766107430305792;147482038789095424;24
700828319402250240;1621453090067;687483640598294528;2021-09.12;2021-07.04;473122193241272320;218957989766242304;30
700830405552599040;1621454388752;650875351630700544;"2021-12.04; 2021-15.04";2021-11.03;473274405493927936;458864643708809216;24
700830781492260864;1621453656771;700162000784822272;2023-01;2021-06.09;563599125369606144;571382871453184000;4
700831847545905152;1621454189621;699839593935073280;"2021-14.02; 2021-21.02; 2021-25.02";"2021-13.01; 2021-08.01";553221903880941568;652333453446049792;24
700834958633181184;1621454657372;698262054758330368;"2021-25.02; 2023-03";2021-21.12;460146960423186432;448387405737619456;26
700835413572542464;1621454814709;692756438824615936;"2021-22.05; 2022-04";2021-21.10;669713701560991744;450339521712615424;25
700836099869704192;1621454916374;650149086762201088;2023-04;2021-04.09;391663257699528704;391685950289231872;5
700836761999339520;1621455069332;692756438824615936;2021-22.10;"2021-23.02; 2021-24.02; 2021-25.02";549768791291576320;669713701560991744;25
700836988827279360;1621455203871;654781777243631616;2021-01.06;"2021-02.04; 2021-02.01; 2021-02.10";524978022827962368;418202796592988160;5
700837174374907904;1621455148136;693593130347352064;2021-02.11;"2021-03.07; 2021-04.07; 2021-03.05";688083700763680768;695316205698904064;4
700837483927117824;1621455387577;653400351721984000;2021-01.11;"2023-01; 2022-02";404156335408549888;79645866264510464;5
700839706602074112;1621457011065;692756438824615936;"2021-22.02; 2022-04";2021-21.11;434548192390934528;549768791291576320;25
700840044486807552;1621456288910;650146278411423744;2021-05.08;"2021-05.12; 2022-05";465752123330523136;79653120271335424;5
700841223006523392;1621457551943;650149086762201088;2021-05.01;"2022-05; 2023-05";391663257699528704;401843465660473344;5
700842446308839424;1621456441749;692756438824615936;"2021-23.06; 2021-24.06; 2021-25.06";2021-22.08;558472008776142848;555757551909789696;25
700843771000078336;1621456700502;690974310638092288;"2021-02.10; 2021-03.05";2021-02.03;323240643319050240;434019901435277312;4
700848657410359296;1621457903751;651967958716887040;2021-01.11;"2021-03.07; 2021-02.01";337972710204268544;573652035131699200;4
700848903683149824;1621458159154;699788898749976576;"2021-04.09; 2021-06.09";"2021-03.05; 2021-08.05";627004298055737344;478985383615393792;34
700850200431906816;1621459082239;693872564447019008;"2021-31.07; 2022-01";2021-26.06;472434530850959360;466066938276081664;31
700850719837749248;1621458543957;655479059416977408;"2021-03.05; 2021-03.03; 2022-03";"2021-02.08; 2021-03.12";209202540393267200;469539983724638208;4
700855966853324800;1621459666489;700566547692871680;"2021-02.04; 2021-04.04";2021-01.07;466957519982424064;653645094104150016;29
700856790421708800;1621459911076;651217909300936704;"2022-02; 2021-01.11; 2021-03.02";2021-01.09;459900606497157120;552287366140076032;4
700859954738851840;1621460597090;700395628961787904;2021-02.07;"2021-03.10; 2022-01";424264120657788928;461836767465566208;29
700862718017642496;1621461229947;700566547692871680;2021-01.08;"2021-01.11; 2021-06.11";589706238355349504;473289807888379904;29
700863192724754432;1621461743550;656972354118828032;"2021-02.10; 2021-02.09";2021-02.03;456483089879658496;468686913235054592;5
700863537962098688;1621461783445;699379370220953600;2021-09.06;2023-01;632264018442162176;466124025131692032;24
700863680505524224;1621461669712;690974310638092288;"2022-01; 2021-04.06";"2021-02.10; 2021-03.05";323240643319050240;468893416336388096;4
700864993725313024;1621461864224;699788898749976576;"2021-11.11; 2021-03.11; 2022-02";2021-03.08;458703221288857600;389859297695178752;34
700867340971118592;1621462328212;651535498321637376;2022-04;"2021-05.12; 2021-05.02; 2021-06.02";466611112930963456;433302031361372160;6
700867547955822592;1621462793744;699767837853577216;"2021-09.08; 2021-07.03";"2021-07.12; 2021-08.12";8;5;29
700870012348506112;1621466203242;653035042364289024;2021-01.10;"2021-01.12; 2021-02.12";84388086829957120;338574844524244992;4
700870449780842496;1621463094571;664961577593688064;"2021-03.07; 2022-02; 2021-11.11; 2021-03.11; 2022-01";"2021-04.03; 2021-05.03; 2021-06.03; 2021-07.03";388096210973507584;469275772842930176;30
700870769722347520;1621466175853;696577578613448704;"2021-11.08; 2021-08.08; 2022-03";"2021-03.09; 2021-06.04";386983084760780800;552293960460767232;30
700871211906846720;1621463247072;700566547692871680;2021-02.12;"2022-01; 2021-02.05";563602859697745920;569035680572080128;29
700872700326907904;1621463798241;650798824574533632;"2021-01.11; 2021-02.11";"2021-01.12; 2021-02.03";422406541186977792;337826860777881600;4
